Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL,Settled PL Clean,Signed Amount,Cumulative Position,Cumulative PL,Time Diff,Prev Side,Is_Toxic
USD,2025-09-08 09:04:00,831796,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17297,—,0.0,-100000.0,-6653000.0,-62150.43,0 days 00:00:00,Sell,False
USD,2025-09-08 09:04:00,831838,Buy,CFD,Metals,XAU/USD,USD,100.0,3611.25,—,0.0,100.0,-8240.0,65691.62,0 days 00:20:00,Buy,False
USD,2025-09-08 09:04:00,831760,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17297,—,0.0,-100000.0,-6753000.0,-62150.43,0 days 00:00:00,Sell,False
USD,2025-09-08 09:04:00,831778,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17297,—,0.0,-100000.0,-6853000.0,-62150.43,0 days 00:00:00,Sell,False
USD,2025-09-08 09:08:00,831997,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17252,56.53,56.53,100000.0,-6753000.0,-62093.9,0 days 00:04:00,Sell,False
USD,2025-09-08 09:08:00,831979,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17252,57,57.0,100000.0,-6653000.0,-62036.9,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,831961,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17252,57,57.0,100000.0,-6553000.0,-61979.9,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,831943,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17254,55,55.0,100000.0,-6453000.0,-61924.9,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,832015,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17253,55,55.0,100000.0,-6353000.0,-61869.9,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,831890,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17256,51.47,51.47,100000.0,-6253000.0,-61818.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,831870,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17254,53.53,53.53,100000.0,-6153000.0,-61764.9,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,831854,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17254,54,54.0,100000.0,-6053000.0,-61710.9,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,831904,Buy,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17257,155.47,155.47,300000.0,-5753000.0,-61555.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:08:00,832033,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17252,56.47,56.47,100000.0,-5653000.0,-61498.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832081,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17248,61,61.0,100000.0,-5553000.0,-61437.96,0 days 00:01:00,Buy,False
USD,2025-09-08 09:09:00,832243,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,64.53,64.53,100000.0,-5453000.0,-61373.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832219,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,64.47,64.47,100000.0,-5353000.0,-61308.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832203,Buy,FOREX,Forex Majors,EUR/USD,USD,200000.0,1.17244,131.53,131.53,200000.0,-5153000.0,-61177.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832187,Buy,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17245,194.47,194.47,300000.0,-4853000.0,-60982.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832171,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,64,64.0,100000.0,-4753000.0,-60918.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832153,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17242,67,67.0,100000.0,-4653000.0,-60851.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832117,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17248,61,61.0,100000.0,-4553000.0,-60790.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832099,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17248,61,61.0,100000.0,-4453000.0,-60729.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832135,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17243,66,66.0,100000.0,-4353000.0,-60663.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:09:00,832057,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17248,61,61.0,100000.0,-4253000.0,-60602.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832417,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17223,86.53,86.53,100000.0,-4153000.0,-60516.43,0 days 00:01:00,Buy,False
USD,2025-09-08 09:10:00,832321,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17236,73,73.0,100000.0,-4053000.0,-60443.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832303,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17236,73,73.0,100000.0,-3953000.0,-60370.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832279,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17238,71,71.0,100000.0,-3853000.0,-60299.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832261,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17237,72,72.0,100000.0,-3753000.0,-60227.43,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832339,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17236,73.47,73.47,100000.0,-3653000.0,-60153.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832435,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17226,83.47,83.47,100000.0,-3553000.0,-60070.49,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832357,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17236,74.94,74.94,100000.0,-3453000.0,-59995.55,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832375,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17236,76,76.0,100000.0,-3353000.0,-59919.55,0 days 00:00:00,Buy,False
USD,2025-09-08 09:10:00,832393,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17236,75.06,75.06,100000.0,-3253000.0,-59844.49,0 days 00:00:00,Buy,False
USD,2025-09-08 09:22:00,832528,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17274,—,0.0,-100000.0,-3353000.0,-59844.49,0 days 00:12:00,Buy,False
USD,2025-09-08 09:22:00,832551,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17264,—,0.0,-100000.0,-3453000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832519,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17274,—,0.0,-100000.0,-3553000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832510,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17275,—,0.0,-100000.0,-3653000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832501,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17274,—,0.0,-100000.0,-3753000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832492,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17274,—,0.0,-100000.0,-3853000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832537,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17269,—,0.0,-100000.0,-3953000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832544,Sell,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.17269,—,0.0,-400000.0,-4353000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:22:00,832483,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17274,—,0.0,-100000.0,-4453000.0,-59844.49,0 days 00:00:00,Sell,False
USD,2025-09-08 09:27:00,832630,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17224,87,87.0,100000.0,-4353000.0,-59757.49,0 days 00:05:00,Sell,False
USD,2025-09-08 09:27:00,832684,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17227,84,84.0,100000.0,-4253000.0,-59673.49,0 days 00:00:00,Buy,False
USD,2025-09-08 09:27:00,832666,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17225,86,86.0,100000.0,-4153000.0,-59587.49,0 days 00:00:00,Buy,False
USD,2025-09-08 09:27:00,832648,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17225,86,86.0,100000.0,-4053000.0,-59501.49,0 days 00:00:00,Buy,False
USD,2025-09-08 09:27:00,832610,Buy,FOREX,Forex Majors,EUR/USD,USD,300000.0,1.17235,227.47,227.47,300000.0,-3753000.0,-59274.02,0 days 00:00:00,Buy,False
USD,2025-09-08 09:27:00,832594,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17237,73.53,73.53,100000.0,-3653000.0,-59200.49,0 days 00:00:00,Buy,False
USD,2025-09-08 09:27:00,832576,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17235,75.47,75.47,100000.0,-3553000.0,-59125.02,0 days 00:00:00,Buy,False
USD,2025-09-08 09:27:00,832558,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17235,75,75.0,100000.0,-3453000.0,-59050.02,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832893,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17218,95.94,95.94,100000.0,-3353000.0,-58954.08,0 days 00:01:00,Buy,False
USD,2025-09-08 09:28:00,832879,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17218,95,95.0,100000.0,-3253000.0,-58859.08,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832702,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1722,91,91.0,100000.0,-3153000.0,-58768.08,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832843,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1722,93,93.0,100000.0,-3053000.0,-58675.08,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832808,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1722,93,93.0,100000.0,-2953000.0,-58582.08,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832861,Buy,CFD,Metals,XAU/USD,USD,100.0,3611.99,"-1,595.76",-1595.76,100.0,-8140.0,64095.86,0 days 00:24:00,Buy,False
USD,2025-09-08 09:28:00,832720,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17219,93.88,93.88,100000.0,-2853000.0,-58488.2,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832755,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17219,95.06,95.06,100000.0,-2753000.0,-58393.14,0 days 00:00:00,Buy,False
USD,2025-09-08 09:28:00,832773,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1722,93,93.0,100000.0,-2653000.0,-58300.14,0 days 00:00:00,Buy,False
USD,2025-09-08 09:29:00,833022,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17216,79.65,79.65,100000.0,-2553000.0,-58220.49,0 days 00:01:00,Buy,False
USD,2025-09-08 09:29:00,832987,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17216,81.47,81.47,100000.0,-2453000.0,-58139.02,0 days 00:00:00,Buy,False
USD,2025-09-08 09:29:00,832969,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17215,83.06,83.06,100000.0,-2353000.0,-58055.96,0 days 00:00:00,Buy,False
USD,2025-09-08 09:29:00,832951,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17216,90.95,90.95,100000.0,-2253000.0,-57965.01,0 days 00:00:00,Buy,False
USD,2025-09-08 09:29:00,832915,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17216,98.53,98.53,100000.0,-2153000.0,-57866.48,0 days 00:00:00,Buy,False
USD,2025-09-08 09:29:00,832931,Buy,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17216,98,98.0,100000.0,-2053000.0,-57768.48,0 days 00:00:00,Buy,False
USD,2025-09-08 09:30:00,833058,Buy,CFD,Metals,XAU/USD,USD,100.0,3610.89,"-1,473.98",-1473.98,100.0,-8040.0,62621.88,0 days 00:02:00,Buy,False
USD,2025-09-08 09:30:00,833040,Buy,CFD,Metals,XAU/USD,USD,100.0,3610.86,"-1,471.00",-1471.0,100.0,-7940.0,61150.88,0 days 00:00:00,Buy,False
USD,2025-09-08 09:32:00,833088,Sell,CFD,Metals,XAU/USD,USD,500.0,3611.39,—,0.0,-500.0,-8440.0,61150.88,0 days 00:02:00,Buy,False
USD,2025-09-08 09:32:00,833076,Sell,CFD,Metals,XAU/USD,USD,100.0,3611.44,—,0.0,-100.0,-8540.0,61150.88,0 days 00:00:00,Sell,False
USD,2025-09-08 09:32:00,833100,Sell,CFD,Metals,XAU/USD,USD,100.0,3611.37,—,0.0,-100.0,-8640.0,61150.88,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833241,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,—,0.0,-100000.0,-2153000.0,-57768.48,0 days 00:05:00,Buy,False
USD,2025-09-08 09:34:00,833208,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17243,—,0.0,-100000.0,-2253000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833232,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,—,0.0,-100000.0,-2353000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833217,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17243,—,0.0,-100000.0,-2453000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833199,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17241,—,0.0,-100000.0,-2553000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833148,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17241,—,0.0,-100000.0,-2653000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833181,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17242,—,0.0,-100000.0,-2753000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833172,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17241,—,0.0,-100000.0,-2853000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833163,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17241,—,0.0,-100000.0,-2953000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:34:00,833190,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17242,—,0.0,-100000.0,-3053000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:35:00,833250,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,—,0.0,-100000.0,-3153000.0,-57768.48,0 days 00:01:00,Sell,False
USD,2025-09-08 09:35:00,833259,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17245,—,0.0,-100000.0,-3253000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:36:00,833313,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-3353000.0,-57768.48,0 days 00:01:00,Sell,False
USD,2025-09-08 09:36:00,833295,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-3453000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:36:00,833304,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-3553000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:36:00,833277,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-3653000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:36:00,833268,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-3753000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:36:00,833286,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17265,—,0.0,-100000.0,-3853000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833421,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-3953000.0,-57768.48,0 days 00:01:00,Sell,False
USD,2025-09-08 09:37:00,833537,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17273,—,0.0,-100000.0,-4053000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833519,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17273,—,0.0,-100000.0,-4153000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833484,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-4253000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833466,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-4353000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833555,Sell,FOREX,Forex Majors,EUR/USD,USD,400000.0,1.17271,—,0.0,-400000.0,-4753000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833448,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-4853000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833430,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-4953000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833412,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-5053000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833358,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17267,—,0.0,-100000.0,-5153000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833394,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-5253000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833385,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-5353000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833376,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17274,—,0.0,-100000.0,-5453000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833367,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17268,—,0.0,-100000.0,-5553000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833349,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17269,—,0.0,-100000.0,-5653000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833340,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17269,—,0.0,-100000.0,-5753000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833331,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.1727,—,0.0,-100000.0,-5853000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833322,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17269,—,0.0,-100000.0,-5953000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833590,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17273,—,0.0,-100000.0,-6053000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833403,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-6153000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833643,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17271,—,0.0,-100000.0,-6253000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:37:00,833625,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17271,—,0.0,-100000.0,-6353000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:38:00,833715,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17273,—,0.0,-100000.0,-6453000.0,-57768.48,0 days 00:01:00,Sell,False
USD,2025-09-08 09:38:00,833733,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17273,—,0.0,-100000.0,-6553000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:38:00,833697,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-6653000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:38:00,833679,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-6753000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:38:00,833661,Sell,FOREX,Forex Majors,EUR/USD,USD,100000.0,1.17272,—,0.0,-100000.0,-6853000.0,-57768.48,0 days 00:00:00,Sell,False
USD,2025-09-08 09:51:00,833751,Buy,CFD,Metals,XAU/USD,USD,100.0,3613.7,"-1,754.00",-1754.0,100.0,-8540.0,59396.88,0 days 00:19:00,Sell,False
USD,2025-09-08 09:51:00,833763,Buy,CFD,Metals,XAU/USD,USD,140.0,3613.72,"-2,460.08",-2460.08,140.0,-8400.0,56936.8,0 days 00:00:00,Buy,False
